TITLE="Riemann Problem 1D slice t=0.0022"
VARIABLES="x","rho","u","p","e","rho_ex","u_ex","p_ex","e_ex"
ZONE T="Numerical", I=100, F=POINT
0.02 1.97014 12.4297 959590 1.21767e+006 2 0 980000 1.225e+006
0.06 1.95805 17.5062 951360 1.21468e+006 2 0 980000 1.225e+006
0.1 1.94354 23.6253 941519 1.21109e+006 2 0 980000 1.225e+006
0.14 1.9268 30.7335 930197 1.20692e+006 2 0 980000 1.225e+006
0.18 1.90806 38.7455 917574 1.20224e+006 1.99803 0.815369 978650 1.22452e+006
0.22 1.88761 47.5598 903857 1.19709e+006 1.96174 15.9669 953855 1.21557e+006
0.26 1.86573 57.071 889253 1.19156e+006 1.92598 31.1184 929600 1.20666e+006
0.3 1.8427 67.1777 873956 1.1857e+006 1.89074 46.2699 905876 1.19778e+006
0.34 1.81877 77.7875 858140 1.17956e+006 1.85602 61.4214 882672 1.18893e+006
0.38 1.79415 88.8185 841958 1.1732e+006 1.82181 76.5729 859980 1.18012e+006
0.42 1.76903 100.199 825536 1.16665e+006 1.78811 91.7245 837790 1.17134e+006
0.46 1.74356 111.869 808985 1.15996e+006 1.75491 106.876 816092 1.16259e+006
0.5 1.71787 123.773 792394 1.15316e+006 1.7222 122.027 794878 1.15387e+006
0.54 1.69209 135.867 775839 1.14627e+006 1.68998 137.179 774138 1.14519e+006
0.58 1.66631 148.108 759384 1.13932e+006 1.65825 152.331 753864 1.13654e+006
0.62 1.64061 160.459 743086 1.13233e+006 1.62699 167.482 734047 1.12792e+006
0.66 1.61507 172.886 726992 1.12532e+006 1.59621 182.634 714677 1.11934e+006
0.7 1.58977 185.354 711146 1.11831e+006 1.5659 197.785 695748 1.11078e+006
0.74 1.56478 197.827 695590 1.11132e+006 1.53604 212.937 677250 1.10226e+006
0.78 1.54016 210.269 680366 1.10437e+006 1.50665 228.088 659175 1.09378e+006
0.82 1.51599 222.639 665514 1.09749e+006 1.47771 243.24 641515 1.08532e+006
0.86 1.49236 234.89 651080 1.09069e+006 1.44921 258.391 624263 1.0769e+006
0.9 1.46935 246.967 637116 1.08401e+006 1.42115 273.543 607409 1.06851e+006
0.94 1.44707 258.804 623678 1.07748e+006 1.39353 288.694 590947 1.06016e+006
0.98 1.42565 270.325 610835 1.07115e+006 1.36635 303.846 574869 1.05184e+006
1.02 1.40523 281.435 598665 1.06506e+006 1.33958 318.997 559168 1.04355e+006
1.06 1.386 292.024 587261 1.05927e+006 1.31324 334.149 543835 1.03529e+006
1.1 1.36813 301.964 576726 1.05386e+006 1.29271 346.13 531967 1.02878e+006
1.14 1.35185 311.114 567174 1.04888e+006 1.29271 346.13 531967 1.02878e+006
1.18 1.33738 319.325 558717 1.04443e+006 1.29271 346.13 531967 1.02878e+006
1.22 1.32489 326.46 551457 1.04057e+006 1.29271 346.13 531967 1.02878e+006
1.26 1.31455 332.414 545461 1.03736e+006 1.29271 346.13 531967 1.02878e+006
